"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fam102a",0.604741105178084,-0.100815862417714,0.125,0.147,1
"Fjx1",0.604765848601096,0.26506193501048,0.1,0.083,1
"Otud6b",0.604812627529415,0.0470652689139013,0.09,0.11,1
"Trmt10c",0.605075148532543,-0.173451703363609,0.06,0.073,1
"Foxn2",0.605075148532543,0.0439652262131146,0.07,0.055,1
"Abca7",0.605533647947553,0.025616339876733,0.165,0.193,1
"Cdk12",0.605674925637248,0.00389506141257645,0.185,0.211,1
"Dnajc18",0.605714687283305,0.0530824953378749,0.09,0.073,1
"Sp100",0.605873469544703,0.0997933736209878,0.27,0.248,1
"Dcp2",0.606009941230729,-0.0784375582423904,0.1,0.119,1
"Smim4",0.60607406096115,0.0607922693410852,0.075,0.092,1
"C330018D20Rik",0.606173317041971,-0.0737981066809585,0.035,0.046,1
"Washc3",0.606319346452372,0.11690988273371,0.125,0.147,1
"Dnal4",0.606504711803602,0.0194142581495799,0.115,0.138,1
"Ppp2r5b",0.606605064200563,0.121670491835377,0.1,0.083,1
"Smg5",0.606624135934421,0.015382682502857,0.09,0.11,1
"Prkd1",0.606624135934421,-0.0907411175999397,0.09,0.11,1
"Pkd1",0.606638814933207,0.0083881081812982,0.13,0.156,1
"Rnf146",0.606821756719479,0.122917077751435,0.12,0.101,1
"Gm2a",0.606861182314956,0.297065134320335,0.245,0.229,1
"Nxph3",0.607055817524516,0.0280103319816251,0.06,0.046,1
"Ermp1",0.607055817524516,0.00185897500837753,0.05,0.064,1
"Stat3",0.607245131722221,0.129728168876612,0.305,0.294,1
"Tmem68",0.607257944550349,0.127608335456495,0.07,0.055,1
"Mtmr4",0.607257944550349,-0.0972862505077394,0.07,0.055,1
"Prkcz",0.607373896842738,-0.116681816609255,0.36,0.394,1
"Sf3b5",0.607910132989066,0.2181289301429,0.38,0.385,1
"Poc1a",0.608373097187535,0.0628097332457696,0.2,0.183,1
"Pou2f1",0.608447062036723,0.142483632482159,0.1,0.083,1
"Timm17b",0.608515420814301,0.0295951827788333,0.12,0.101,1
"Drg1",0.608531847522363,0.0962646302552937,0.175,0.202,1
"Nmb",0.608546123019825,-0.0758841292135358,0.05,0.037,1
"1700017B05Rik",0.608546123019825,0.0268133123339914,0.05,0.037,1
"Tmem183a",0.608617171443643,0.0490504522928812,0.15,0.128,1
"Tmem263",0.609373567517043,0.1366330734505,0.08,0.064,1
"Chst14",0.609415285636993,0.0293058853860439,0.05,0.064,1
"Zfp655",0.609415285636993,0.119451915405244,0.06,0.046,1
"Scaf4",0.60944424895545,0.079489703115866,0.07,0.055,1
"Yaf2",0.609586069968918,0.0615871126762743,0.09,0.073,1
"Sp140",0.609920287208952,0.148613933646485,0.175,0.156,1
"Trim11",0.610016695912804,-0.0546345393000841,0.075,0.092,1
"Pigf",0.610016695912804,-0.0851087499044843,0.075,0.092,1
"Wdr82",0.610254407054374,0.0852695793425607,0.09,0.11,1
"Zfp827",0.61029140384621,0.0904639404031208,0.1,0.083,1
"Flii",0.610389440509922,0.345448465491177,0.295,0.294,1
"Fkbp1a",0.610455775953489,0.174524695158265,0.43,0.422,1
"Ak6",0.611065082731874,0.0267713220844485,0.125,0.147,1
"Syf2",0.611161044084309,-0.00769581116275675,0.325,0.367,1
"Ring1",0.611263471592035,-0.0477816254971868,0.11,0.128,1
"Cd81",0.611346947124101,0.0802787898658024,0.665,0.661,1
"Eapp",0.611385312379719,0.0384946637445073,0.185,0.22,1
"Mrpl43",0.611391700114732,0.342152040886416,0.255,0.312,1
"Eid2",0.611525876554298,0.157522509982041,0.09,0.073,1
"Itgb3bp",0.611634046007927,0.137756792866009,0.07,0.055,1
"Sumf1",0.611690053602851,-0.251156300601411,0.135,0.156,1
"Il6ra",0.611746946920811,-0.16651456493931,0.035,0.046,1
"Ubxn2b",0.611746946920811,-0.157866101638717,0.035,0.046,1
"AI413582",0.611857636938933,0.0828479527738194,0.14,0.119,1
"3110040N11Rik",0.611909047973473,0.0759863851141656,0.12,0.101,1
"Ano8",0.611992275349426,-0.0917203204365812,0.075,0.092,1
"Srpk1",0.612007649192792,-0.0881620336274309,0.24,0.211,1
"Aida",0.612138223126968,0.0640516372571692,0.1,0.083,1
"Psmg2",0.612295999343148,0.290583890518471,0.155,0.138,1
"Sec22b",0.612472844931126,0.0705272912408155,0.225,0.266,1
"Aga",0.612504218512342,0.136212413587538,0.205,0.239,1
"Rab35",0.612650645765874,-0.0247508954613039,0.125,0.147,1
"Ifngr2",0.612741460359328,-0.101218776857186,0.25,0.275,1
"Ngdn",0.612786483046104,-0.0155437665508427,0.155,0.128,1
"Txndc12",0.613257124274163,0.0874925257083998,0.145,0.165,1
"Tcea1",0.613276849168555,0.0631005981936764,0.22,0.248,1
"Sbds",0.613456858634849,0.216748614193673,0.38,0.376,1
"Alad",0.613802192308273,0.0214366723147752,0.205,0.239,1
"Ntn4",0.613871130175429,-0.339145330645397,0.215,0.229,1
"Rpain",0.613894290461776,0.0819573201443317,0.09,0.11,1
"Rbbp9",0.613956276348986,-0.0239121408900973,0.085,0.101,1
"Cct4",0.613981341895169,0.313235850268212,0.335,0.339,1
"Dmac2",0.614146408205991,0.0591089921642297,0.06,0.046,1
"AI987944",0.614146408205991,0.0339089481789238,0.05,0.064,1
"Tpcn2",0.614146408205991,-0.0144618648473135,0.05,0.064,1
"Elac2",0.614146408205991,-0.004008756933847,0.05,0.064,1
"Dusp22",0.614146408205991,0.116911292309399,0.05,0.064,1
"Iars",0.614146408205991,-0.0348704083037175,0.05,0.064,1
"Rnmt",0.614146408205991,0.116061637679154,0.06,0.046,1
"Arl4c",0.614373120162849,0.200862127569994,0.375,0.367,1
"Yif1b",0.614378326808259,0.273014647869954,0.235,0.284,1
"Scx",0.614378326808259,0.356344703789854,0.235,0.284,1
"Agfg2",0.614542242327785,-0.195351941868258,0.035,0.046,1
"Ppig",0.614690226465808,-0.0613512762884069,0.275,0.312,1
"Slc25a19",0.614718952692836,-0.0400169610235406,0.1,0.119,1
"Retreg1",0.614935050290815,0.160449324510674,0.29,0.339,1
"Preb",0.615413665179126,0.113889783319386,0.09,0.073,1
"Trp53bp1",0.615538585619126,0.0406330207629009,0.08,0.064,1
"Larp1b",0.615661970658255,-0.153029577672887,0.16,0.183,1
"Atf6b",0.615671301024683,-0.0551362332891211,0.19,0.22,1
"Lactb2",0.61632653153779,0.0635230715557507,0.225,0.257,1
"Rabl3",0.616331449470098,-0.0322743366883005,0.05,0.037,1
"Cmas",0.616333368696921,-0.00333701420496091,0.13,0.11,1
"Wapl",0.616623670113182,0.1094479519842,0.28,0.312,1
"Kars",0.616632611151188,-0.128052960159521,0.17,0.193,1
"Capza2",0.616680879131984,-0.116459093768043,0.36,0.413,1
"Prpsap1",0.616833748182224,0.0734784988903265,0.14,0.165,1
"Bin1",0.617361625034277,0.0188704235155957,0.09,0.073,1
"Scoc",0.617418203487614,-0.0387265827705541,0.125,0.147,1
"Tanc1",0.617935921769085,-0.0142851324642653,0.075,0.092,1
"Fzd1",0.617935921769085,0.0186353110718875,0.075,0.092,1
"Eif3c",0.618164888308999,0.0815174802283138,0.43,0.486,1
"Dxo",0.618224234251398,0.133527069345455,0.07,0.055,1
"Ttll7",0.618378497749751,0.203680318439908,0.31,0.303,1
"Sys1",0.61853165729771,0.189965662222935,0.32,0.312,1
"Rpa2",0.618893645872902,0.00316142211832776,0.06,0.046,1
"Mthfs",0.618893645872902,0.0218943088934901,0.06,0.046,1
"Med7",0.61931228036665,0.0343425755372272,0.09,0.073,1
"Lratd2",0.61931228036665,0.177018494612277,0.09,0.073,1
"Rab21",0.619317111650302,0.0048872582153423,0.33,0.376,1
"Ppp1r35",0.619404662742507,0.145912126988102,0.165,0.147,1
"Pdia6",0.619461490356144,-0.00342512345265655,0.36,0.431,1
"Mrpl49",0.619607930061676,0.0301724385697361,0.085,0.101,1
"Hacd2",0.619664784226537,0.353359890297822,0.15,0.138,1
"Dennd4c",0.619970657215203,0.0179469543871776,0.1,0.119,1
"Chrac1",0.620037315209748,-0.0829033968768651,0.2,0.22,1
"Zfp629",0.620149629193117,-0.0898127177628018,0.035,0.046,1
"4930404N11Rik",0.620149629193117,-0.0576618965496347,0.035,0.046,1
"Rtl8b",0.620149629193117,-0.139578549614175,0.035,0.046,1
"Mrps16",0.620741255675502,0.206229451357074,0.24,0.229,1
"Snhg18",0.620808824228972,0.223532481227666,0.32,0.312,1
"Smim8",0.620883550638074,0.071044175217539,0.165,0.147,1
"Sars",0.620996854555465,-0.117932725704016,0.255,0.275,1
"Ddx3y",0.621086584731581,-0.0404101083304769,0.185,0.156,1
"Recql",0.621273257385998,0.0898789532706796,0.05,0.064,1
"Kctd2",0.621357437902793,0.141589943370094,0.125,0.11,1
"Lnx2",0.62154581974875,-0.103297070925032,0.05,0.037,1
"Pik3r3",0.621730860310828,0.0909401090936675,0.08,0.064,1
"Kat14",0.621912325134711,0.0394083760372808,0.075,0.092,1
"Pik3ca",0.622271271749038,-0.0103496122229768,0.145,0.165,1
"Dnm1",0.622634863563902,-0.0770518869906806,0.06,0.073,1
"Zfp26",0.622634863563902,-0.0887996658193705,0.06,0.073,1
"Tctex1d2",0.622634863563902,0.1034596378006,0.07,0.055,1
"Tmtc4",0.622961653966138,0.0272099205541496,0.035,0.046,1
"Gpc4",0.623597383561494,0.307878994994603,0.105,0.092,1
"Mnt",0.623656836844803,0.0190007954436663,0.05,0.064,1
"Spata24",0.623656836844803,0.184427885029836,0.05,0.064,1
"Jup",0.623691649675166,0.0841106774508513,0.355,0.422,1
"Cog7",0.62373484758657,0.0497254080682983,0.19,0.22,1
"Msl3",0.623800946935939,0.0250835788444391,0.08,0.064,1
"Haus8",0.623904682921113,0.0358759459362591,0.075,0.092,1
"Tob2",0.623904682921113,0.0743248487250742,0.075,0.092,1
"Vps28",0.624421660802502,0.296474084681731,0.435,0.44,1
"Ptpn18",0.624475938105273,0.197264009037031,0.19,0.174,1
"B4gat1",0.624542039665562,-0.170569927405123,0.155,0.174,1
"Brcc3",0.62457688773753,0.101574054951255,0.13,0.11,1
"Nudt21",0.624587469757435,-0.0807862899294648,0.15,0.174,1
"Bak1",0.624803755223325,0.415926029865165,0.185,0.174,1
"Armc5",0.624845280754504,-0.00343296856280603,0.07,0.055,1
"Reep5",0.625108834397254,0.092947141761951,0.465,0.45,1
"Zfyve27",0.62524181775478,0.0225218077224568,0.1,0.119,1
"Maoa",0.625282151636111,-0.0854666829708012,0.085,0.101,1
"Bnip2",0.625333652015027,0.308339603481332,0.31,0.312,1
"Zbtb18",0.625406555758517,0.284622407625744,0.105,0.092,1
"Aldh9a1",0.625779188105151,-0.0157138760885146,0.035,0.046,1
"AW146154",0.625779188105151,-0.0673107385520587,0.035,0.046,1
"Acsf3",0.625779188105151,-0.114222026026452,0.035,0.046,1
"Hspbap1",0.625779188105151,-0.105804542049288,0.035,0.046,1
"Xpo5",0.625820376290897,0.268887863756006,0.11,0.092,1
"Eps15l1",0.625899795469469,0.0149845543168535,0.075,0.092,1
"Ppp1r13b",0.625899795469469,-0.00697668216160086,0.075,0.092,1
"Sugt1",0.626436852280769,-0.020682765434422,0.255,0.294,1
"Wdtc1",0.626708522172072,0.175673973872357,0.09,0.11,1
"Eif3j1",0.626772795772767,0.0414970117894023,0.275,0.248,1
"Snhg1",0.627059077815925,-0.0335585517253758,0.06,0.073,1
"Llph",0.627071741926601,0.172298313535747,0.24,0.229,1
"Fosl2",0.627156319205404,-0.0570491499150771,0.135,0.156,1
"Hprt",0.627167039177459,0.34697778048533,0.245,0.248,1
"Slc41a2",0.627217986959232,-0.140610126243387,0.095,0.11,1
"Heatr6",0.627217986959232,-0.0881153983198861,0.095,0.11,1
"Tusc3",0.627313951049748,0.0461697914908168,0.24,0.211,1
"Akirin2",0.627372487770456,0.284810360289001,0.17,0.156,1
"Kif3b",0.627950032159945,0.0916210576639498,0.08,0.064,1
"Polr3h",0.627950032159945,-0.176289969633793,0.07,0.083,1
"Smim20",0.628213048067424,0.0921419485030991,0.165,0.193,1
"Kctd10",0.628313997329612,0.154476232003071,0.265,0.257,1
"Nt5dc1",0.628435817331215,0.0167901741503756,0.06,0.046,1
"Nbas",0.628435817331215,0.0131459964966852,0.06,0.046,1
"Notch1",0.628602197663144,-0.101554025115892,0.035,0.046,1
"Nol6",0.628602197663144,0.00732095926219521,0.035,0.046,1
"Kdm2b",0.628602197663144,-0.0131510341621488,0.035,0.046,1
"Dnaja4",0.628602197663144,0.0499475664207726,0.035,0.046,1
"Csnk1g2",0.628624952575454,-0.249907493764569,0.235,0.257,1
"Cisd1",0.628790282923814,0.0362499212445175,0.295,0.339,1
"Eef1b2",0.628852390490621,0.303758830290943,0.43,0.431,1
"Crot",0.629031668134957,-0.0350155687897407,0.095,0.11,1
"Mrrf",0.629077367074622,0.0838646976452842,0.085,0.101,1
"Pcca",0.629077367074622,-0.0779231850284477,0.085,0.101,1
"Tada3",0.629261465167165,0.183142244438296,0.145,0.128,1
"Ascc3",0.629261465167165,0.303295644571152,0.145,0.128,1
"Alg14",0.629276238270141,-8.00887214932877e-06,0.07,0.055,1
"Rps6ka1",0.629276238270141,-0.0233721944155736,0.06,0.073,1
"Elk3",0.629276238270141,0.0209369332553104,0.07,0.055,1
"Gnpnat1",0.629276238270141,-0.0183836918909479,0.06,0.073,1
"2310039H08Rik",0.629407501434965,-0.0497556003572775,0.14,0.119,1
"Pfdn1",0.629434982285347,0.0982619654520416,0.415,0.404,1
"Atp6v1c1",0.62956691974438,0.0921440177476692,0.155,0.183,1
"Spry2",0.630029003639794,-0.250436500975546,0.07,0.083,1
"Ero1l",0.63053451135661,0.142091276754854,0.155,0.138,1
"Tbc1d9",0.630831176915489,-0.0609908525767071,0.06,0.046,1
"Afap1l1",0.630831176915489,0.03045674806355,0.05,0.064,1
"Hadh",0.630847590216376,-0.102510805384147,0.095,0.11,1
"Coa4",0.63097866403387,-0.0115562775772576,0.085,0.101,1
"Fntb",0.63097866403387,-0.113751815797542,0.085,0.101,1
"Kif5b",0.631028412947942,0.177454843080118,0.62,0.661,1
"Entpd6",0.631430648453409,-0.0104818365667597,0.035,0.046,1
"Anxa9",0.631430648453409,-0.00480219077314834,0.035,0.046,1
"Cdon",0.631430648453409,-0.034202745227764,0.035,0.046,1
"Lacc1",0.631430648453409,0.0166501813075796,0.035,0.046,1
"Trim39",0.631430648453409,-0.0417095203996964,0.035,0.046,1
"Fads1",0.631430648453409,0.0561446435373551,0.035,0.046,1
"Samd1",0.631496745548373,0.0353569910083369,0.06,0.073,1
"Ston2",0.631901540827288,0.125759994529588,0.075,0.092,1
"Mrps17",0.632155944445357,0.302797798273549,0.24,0.229,1
"Pttg1ip",0.63239293189298,0.199048456774764,0.36,0.431,1
"Bcar1",0.632613997550972,-0.103741204260159,0.1,0.083,1
"Naaa",0.632867658465432,0.0562453964248057,0.13,0.11,1
"Gsdmd",0.633041390247908,-0.0165341694096781,0.09,0.073,1
"Champ1",0.633230421559817,0.138726913380559,0.05,0.064,1
"Mob3a",0.633230421559817,-0.0900914836577824,0.06,0.046,1
"B3gnt5",0.633230421559817,0.0321066491865844,0.05,0.064,1
"Pqlc1",0.633305675761597,-0.127962931618768,0.215,0.239,1
"2310030G06Rik",0.633306005453049,0.0342345832488506,0.105,0.128,1
"Zfyve1",0.634264506050712,0.000840175041165764,0.035,0.046,1
"Gm43305",0.634264506050712,-0.00884714886851622,0.035,0.046,1
"Vcp",0.634299898955097,0.157649973855142,0.505,0.523,1
"Tpp1",0.634414594266236,0.0931710330710276,0.335,0.394,1
"Slc25a4",0.634949590980969,0.0557845012724463,0.595,0.587,1
"Gmppb",0.635038667191248,-0.164205757304675,0.105,0.119,1
"Dynlrb1",0.636077651532952,0.231612198569304,0.395,0.404,1
"Ilkap",0.636080615051458,0.105816998812154,0.205,0.229,1
"Noc2l",0.636283469368659,-0.226989456186887,0.07,0.083,1
"Plpbp",0.636283469368659,0.0904491945102192,0.08,0.064,1
"Gorasp1",0.636283469368659,-0.0251107312021518,0.08,0.064,1
"3110056K07Rik",0.636283469368659,-0.163416500125565,0.07,0.083,1
"Zzz3",0.636308710594853,-0.190734574951688,0.095,0.11,1
"Cramp1l",0.636308710594853,-0.1383189224752,0.095,0.11,1
"Eif4e",0.636515942486278,0.0346914046266383,0.135,0.156,1
"Il11ra1",0.636515942486278,0.128594908296376,0.15,0.128,1
"Zfx",0.636694391369141,-0.17647306753421,0.12,0.138,1
"Wdr20",0.63669718624934,-0.0623681255517782,0.085,0.101,1
"Parp10",0.63669718624934,0.33347680112879,0.095,0.083,1
"Cmtm8",0.637020620399831,-0.0709255842699821,0.185,0.211,1
"Carf",0.637103735792467,0.00993532798481314,0.035,0.046,1
"Acvr1",0.637103735792467,0.00724017503913535,0.035,0.046,1
"Deaf1",0.637103735792467,0.000555870781243972,0.035,0.046,1
"Rassf9",0.637103735792467,0.049431121690464,0.035,0.046,1
"Dpp7",0.637302490293141,-0.177741219860094,0.05,0.037,1
"Serf1",0.638040481792588,-0.0620699081867484,0.06,0.046,1
"Bcl7c",0.6380864720519,0.0965024954862282,0.22,0.257,1
"Cpt2",0.638178181285339,0.0674387733961618,0.06,0.073,1
"Eri1",0.638178181285339,0.00348652747521305,0.06,0.073,1
"Abcf2",0.638201706580382,0.219550944856985,0.14,0.165,1
"Map3k10",0.638248421956014,-0.0262597568695388,0.1,0.083,1
"Adprh",0.638262390708816,0.0185169161775047,0.125,0.147,1
"Bdp1",0.638370618607039,0.1034764623697,0.11,0.092,1
"Rbm4b",0.638608202256339,-0.0652153058752896,0.085,0.101,1
"Cenpb",0.638735677963573,-0.083708246685234,0.205,0.229,1
"Ccdc90b",0.638743784534299,0.354605775275625,0.135,0.119,1
"Nabp2",0.638748417837631,0.0732130597681504,0.165,0.147,1
"Aarsd1",0.638944433511475,0.010281484048407,0.145,0.165,1
"Fam76a",0.639298052481293,-0.115795152361868,0.165,0.183,1
"Kcmf1",0.639358257682447,-0.260282166897404,0.255,0.275,1
"Tfg",0.63938159834142,0.201677355455607,0.21,0.193,1
"Birc2",0.639636417315118,0.139662031515088,0.09,0.11,1
"Babam1",0.639648852272994,-0.0386480600334019,0.15,0.128,1
"Zfp60",0.639948302779936,0.0170123588106088,0.035,0.046,1
"Pomt2",0.639948302779936,0.0890714848514082,0.035,0.046,1
"Smug1",0.639948302779936,0.0355481863148419,0.035,0.046,1
"Apeh",0.640064155355675,-0.0106896820200763,0.11,0.128,1
"Ndufa10",0.640104663802896,0.284405522549042,0.29,0.284,1
"Mrpl20",0.640373300506337,0.0227441151385475,0.31,0.294,1
"Utp6",0.640411908368955,-0.00663637786613042,0.06,0.073,1
"Gm20559",0.640469433178128,-0.0500552853065241,0.145,0.165,1
"Ndufaf4",0.640521621521885,0.058275894101289,0.085,0.101,1
"Snrpa1",0.640996625372453,-0.0791568811033671,0.15,0.174,1
"Ypel5",0.641008124654372,0.204346899684974,0.195,0.183,1
"Cisd2",0.642522451937508,0.268044640596671,0.245,0.239,1
"Fermt3",0.642648898083652,-0.134900411677298,0.07,0.055,1
"Itprid2",0.642798171879446,-0.0376208209495967,0.035,0.046,1
"Fbxl19",0.642798171879446,-0.0484557982886378,0.035,0.046,1
"Rps19bp1",0.642877734281903,0.0920803427410968,0.13,0.11,1
"Cct8",0.643138007066448,-0.0553118867454985,0.31,0.339,1
"Selenof",0.64329501327534,-0.149907338720038,0.735,0.752,1
"Adam17",0.643419467862721,0.0660299826230552,0.175,0.202,1
"Mrpl46",0.64354037273018,0.254816373493148,0.17,0.156,1
"Fads3",0.643741999657589,0.0783163937903764,0.47,0.532,1
"Rfc2",0.643807313162809,0.193452254612716,0.115,0.101,1
"Vgll4",0.643924363512153,0.0434693517403051,0.185,0.211,1
"Neu1",0.644109754042149,0.197862000851691,0.215,0.202,1
"Selenot",0.644213071552234,0.165916234620892,0.325,0.321,1
"Guk1",0.644271538033553,0.0295125444162621,0.26,0.294,1
"Lrpprc",0.644889133323559,0.0662270610952637,0.06,0.073,1
"Kctd9",0.645210926765893,0.18422028714993,0.09,0.11,1
"Rnf220",0.645454537848421,-0.0479297672972909,0.095,0.11,1
"Kank3",0.645454537848421,-0.232352640387346,0.095,0.11,1
"Tmem33",0.645528890007407,0.212106090090068,0.265,0.257,1
"Dedd",0.645653307723618,0.0601047397691738,0.035,0.046,1
"Mbnl3",0.645653307723618,-0.00162788394614069,0.035,0.046,1
"Ndufab1",0.645752092504826,0.357950136548725,0.35,0.358,1
"Actn4",0.645778712358315,0.318319971762702,0.445,0.477,1
"Pmpcb",0.645933943831329,-0.121156952190736,0.15,0.128,1
"Arsb",0.645999750961689,-0.00245012154127619,0.075,0.092,1
"Tmem127",0.646580160975712,0.329877386805618,0.195,0.183,1
"Irf9",0.646772951730374,-0.128922770968083,0.155,0.174,1
"Borcs6",0.647509197153431,-0.00966199610357982,0.15,0.128,1
"Tspan13",0.647839890383472,-0.11181305922006,0.21,0.239,1
"Mrpl19",0.647907342923832,-0.0582302197948888,0.13,0.11,1
"Usp1",0.648024357074557,0.268240123024467,0.085,0.073,1
"Il13ra1",0.648024357074557,0.102256267154711,0.075,0.092,1
"Zbtb22",0.648199116510067,0.0581164488427618,0.085,0.101,1
"Krcc1",0.648204488743888,0.0651566655878913,0.265,0.303,1
"Kifc3",0.648266574467022,-0.0272159929048563,0.17,0.147,1
"Eef1akmt4",0.648513674712618,-0.0126981569917076,0.035,0.046,1
"Igfbp2",0.648604727754557,-0.00641362386598132,0.6,0.541,1
"Uhrf1bp1l",0.648641833904136,-0.0824752413583394,0.11,0.128,1
"Mfn2",0.648887794572579,0.128240359997076,0.09,0.073,1
"Commd9",0.649000959487836,0.171678653959094,0.155,0.138,1
"Faf2",0.649126072514171,-0.0183041698623796,0.175,0.156,1
"Iqgap1",0.64929494815512,-0.104288226840433,0.575,0.578,1
"Smdt1",0.649428718254833,0.155005496548083,0.48,0.505,1
"Selenos",0.649608518470529,-0.0706360372517385,0.365,0.394,1
"Sin3b",0.649643541136216,0.148104515786162,0.32,0.303,1
"Akt2",0.649799151968802,0.211588337617856,0.18,0.165,1
"Mfn1",0.650124390658488,-0.124165622500201,0.085,0.101,1
"Xdh",0.650124390658488,0.228652685148348,0.095,0.083,1
"Kctd6",0.650132134069889,0.14092470359904,0.05,0.064,1
"Psma5",0.650155400770364,0.0530944622358744,0.32,0.312,1
"Ilvbl",0.650363025117648,0.11110158688087,0.11,0.128,1
"Snx17",0.650830369842312,0.232518622830248,0.215,0.202,1
"Chd7",0.65088001159702,-0.151196522312002,0.08,0.092,1
"Cfap36",0.650894884132212,0.335267148569594,0.26,0.257,1
"Wdr27",0.651001221471471,-0.014483235977777,0.02,0.028,1
"Fam118b",0.651379237015427,0.0453777800162246,0.035,0.046,1
"Atp6v1g1",0.65157133875403,0.124111490385755,0.51,0.514,1
"H2-Oa",0.651629139814566,0.011336455693949,0.06,0.073,1
"Sirt2",0.651846994549911,0.120761038132469,0.265,0.303,1
"Usp39",0.652141720044268,0.165653195536978,0.265,0.248,1
"Plod3",0.652244414499217,-0.0783883333805295,0.135,0.156,1
"Plgrkt",0.652249546971809,0.0283649946774046,0.185,0.211,1
"Polr2g",0.652380757824896,0.00366176367805271,0.235,0.266,1
"Btg1",0.652622915382129,0.307760004449144,0.22,0.211,1
"Agfg1",0.652700085613379,0.166659286838664,0.18,0.165,1
"Clpb",0.652700160944802,0.154962887019138,0.165,0.193,1
"Fbrsl1",0.652810089710706,0.00827103615039887,0.095,0.11,1
"Inppl1",0.653652068775255,0.0913994841600258,0.14,0.165,1
"Tars2",0.653882184337569,-0.00263523358000894,0.06,0.073,1
"Filip1l",0.65392182076294,0.324201414274212,0.27,0.266,1
"Akr1e1",0.65398194306479,-0.0617008374406698,0.085,0.101,1
"Tpd52l2",0.6540598691493,0.296425820503735,0.275,0.266,1
"Vat1",0.654113761307105,0.134498423906817,0.075,0.092,1
"Vasp",0.654152641014474,-0.0310036776598791,0.18,0.165,1
"Ncbp2",0.654152641014474,0.291465811593104,0.18,0.165,1
"C2cd2l",0.654249958571115,0.117214812174998,0.035,0.046,1
"Ap1g2",0.654249958571115,0.111819651317789,0.035,0.046,1
"Ccdc85b",0.654547800060314,-0.120396073612525,0.14,0.156,1
"Lfng",0.654729397558431,-0.145345144285567,0.02,0.028,1
"Helb",0.654729397558431,-0.128944582228195,0.02,0.028,1
"Mfsd3",0.654729397558431,-0.102032068045935,0.02,0.028,1
"Zfp677",0.654729397558431,-0.0666697995627599,0.02,0.028,1
"Zdhhc18",0.654814178192847,0.239105300871317,0.16,0.147,1
"Nek7",0.654883341678148,-0.0326551688740742,0.18,0.202,1
"Lin7c",0.655034331283492,0.190367991147496,0.2,0.183,1
"Atp6v1h",0.655205444592818,0.0872613744391239,0.14,0.165,1
"Atp6ap2",0.655832931087176,0.0077339643740183,0.235,0.275,1
"Pdpn",0.656150858181662,0.154121157610665,0.64,0.651,1
"Pam16",0.656180096358841,0.281729832479634,0.235,0.229,1
"Fam133b",0.656498691050347,0.144418085623783,0.175,0.156,1
"Psmd5",0.656500620048281,0.2111152141535,0.105,0.092,1
"Uri1",0.656500620048281,-0.0691610701227161,0.095,0.11,1
"Rbmxl1",0.656601847768078,-0.0167923127692292,0.12,0.138,1
"Rnf187",0.657101056196328,0.119965765627635,0.235,0.275,1
"Rbl1",0.657125803090151,0.136621317167248,0.035,0.046,1
"Phf5a",0.657187928184723,0.0634303614680414,0.225,0.257,1
"Pold3",0.657250875683243,-0.255514240113071,0.045,0.055,1
"P3h2",0.657317593533264,-0.0867567998388023,0.07,0.083,1
"Endod1",0.657343523789218,0.0337972801291125,0.145,0.165,1
"Psma6",0.657494053516862,0.0192057491791184,0.33,0.312,1
"Cx3cl1",0.658397731793755,-0.103394824542437,0.07,0.055,1
"Ezh1",0.658458497495383,0.250213416330063,0.12,0.147,1
"Clybl",0.658466203201864,-0.0492390558081188,0.02,0.028,1
"A630089N07Rik",0.658466203201864,-0.043338264865784,0.02,0.028,1
"Gm20939",0.658466203201864,-0.0272320377694662,0.02,0.028,1
"Clcf1",0.658466203201864,-0.0858184410886246,0.02,0.028,1
"Ap5b1",0.658466203201864,-0.0581973930055675,0.02,0.028,1
"Skp1a",0.658493495072001,0.0566469094702973,0.345,0.394,1
"Rnaseh2c",0.658526450988878,-0.122050148005343,0.19,0.211,1
"Ldha",0.659558598714098,0.0572659946013332,0.325,0.367,1
"Zbtb1",0.659715837517085,0.00645778267829433,0.105,0.119,1
"Gpatch2",0.65978561653991,-0.0651907219749348,0.085,0.101,1
"Casp7",0.65978561653991,0.212825795122277,0.095,0.083,1
"Bri3bp",0.659840348513422,-0.139337652462888,0.045,0.055,1
"Kdelr3",0.660006734055715,0.067577129186349,0.035,0.046,1
"Ahctf1",0.660045158768689,0.173745191208753,0.15,0.138,1
"Cdcp1",0.660455402673811,0.0739862164350408,0.175,0.202,1
"Rbms1",0.660478797932941,0.0077655195145232,0.445,0.486,1
"Josd2",0.660639725191168,0.21931429165603,0.22,0.211,1
"Naa40",0.660660199381907,0.0367873206299016,0.06,0.073,1
"Mertk",0.660675550481899,0.136394314790824,0.015,0.009,1
"Pag1",0.660675550481899,0.0538175536921599,0.015,0.009,1
"Tnc",0.660675550481899,0.0901797222917514,0.015,0.009,1
"Exo5",0.660675550481899,0.0538396580402381,0.015,0.009,1
"Ubxn10",0.660675550481899,0.133010048988328,0.015,0.009,1
"Dck",0.660675550481899,0.120232498871282,0.015,0.009,1
"Siglecg",0.660675550481899,0.068335478065388,0.015,0.009,1
"Adam8",0.660675550481899,0.0208772799384797,0.015,0.009,1
"Gm42047",0.660675550481899,0.00616291618582519,0.015,0.009,1
