"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm12905",0.0567497507513976,-0.013066398859753,0,0.018,1
"Gm12992",0.0567497507513976,-0.0312811657791536,0,0.018,1
"Gm24362",0.0567497507513976,-0.0456267605365979,0,0.018,1
"Prdm16os",0.0567497507513976,-0.0184905611242479,0,0.018,1
"Mterf1b",0.0567497507513976,-0.0234902461634998,0,0.018,1
"Gm43728",0.0567497507513976,-0.0224724286186918,0,0.018,1
"Fndc4",0.0567497507513976,-0.0330627225305255,0,0.018,1
"Gm9484",0.0567497507513976,-0.0486017629265733,0,0.018,1
"Zfp951",0.0567497507513976,-0.14205230416446,0,0.018,1
"Btbd8",0.0567497507513976,-0.0122945143024308,0,0.018,1
"Cux2",0.0567497507513976,-0.0309508375644951,0,0.018,1
"Gm42829",0.0567497507513976,-0.0378145652497632,0,0.018,1
"Gm15860",0.0567497507513976,-0.0152411887170418,0,0.018,1
"Gm15903",0.0567497507513976,-0.0358948808078396,0,0.018,1
"9130604C24Rik",0.0567497507513976,-0.0322121160683936,0,0.018,1
"Amz1",0.0567497507513976,-0.0170482434892569,0,0.018,1
"BC030343",0.0567497507513976,-0.0217660745428732,0,0.018,1
"Gm4876",0.0567497507513976,-0.0271708095633956,0,0.018,1
"Gm29591",0.0567497507513976,-0.0341037450286808,0,0.018,1
"Mkln1os",0.0567497507513976,-0.12942461689984,0,0.018,1
"Cyp26b1",0.0567497507513976,-0.176287243557198,0,0.018,1
"Alms1",0.0567497507513976,-0.0234356664261572,0,0.018,1
"Cidec",0.0567497507513976,-0.0269299327711761,0,0.018,1
"Pira2",0.0567497507513976,-0.0271370567112525,0,0.018,1
"Lilra6",0.0567497507513976,-0.143014729334407,0,0.018,1
"Tmem86b",0.0567497507513976,-0.0277662331370597,0,0.018,1
"Brsk1",0.0567497507513976,-0.0134608756023013,0,0.018,1
"Peg3",0.0567497507513976,-0.036329134076123,0,0.018,1
"Gm26802",0.0567497507513976,-0.0949599988712284,0,0.018,1
"Ckm",0.0567497507513976,-0.031786765104768,0,0.018,1
"Zfp30",0.0567497507513976,-0.022366195270157,0,0.018,1
"Ffar2",0.0567497507513976,-0.0292427829006963,0,0.018,1
"B230322F03Rik",0.0567497507513976,-0.0467806467459638,0,0.018,1
"Siglecf",0.0567497507513976,-0.0184905611242479,0,0.018,1
"Cd33",0.0567497507513976,-0.038819204244498,0,0.018,1
"A030001D20Rik",0.0567497507513976,-0.0230279594373521,0,0.018,1
"Fam83e",0.0567497507513976,-0.0405511161490238,0,0.018,1
"Blm",0.0567497507513976,-0.0245291312305145,0,0.018,1
"Gm26708",0.0567497507513976,-0.0122917350761124,0,0.018,1
"Lrrc32",0.0567497507513976,-0.0377526288531398,0,0.018,1
"1600010M07Rik",0.0567497507513976,-0.0389219199825992,0,0.018,1
"Tbx6",0.0567497507513976,-0.0752232907832332,0,0.018,1
"Pagr1a",0.0567497507513976,-0.0319538156501703,0,0.018,1
"Ifitm6",0.0567497507513976,-0.109246129253048,0,0.018,1
"Gm45250",0.0567497507513976,-0.0450891514664689,0,0.018,1
"Ppp1r3b",0.0567497507513976,-0.0184905611242479,0,0.018,1
